Resume_ID,Job_ID,Job_Title,Company,Similarity,Rank
29087505,3901696784,Sales Consultant,"Performance Painting Contractors, Inc",0.2902,2
29087505,3889105043,IT Project Manager,Allied OneSource,0.2886,3
22965804,3903441915,General Assembler 1st Shift,Astrix,0.3206,1
22965804,3889705630,Paint Detail Tech,Roswell Marine,0.3142,2
22965804,3902786815,Painter - 1st shift,JLG Industries,0.309,3
33141415,3887100114,Sr. Java Engineer,Pozent Corporation,0.3907,1
33141415,3894286585,Web Developer,Diversified Communications HQ,0.3573,2
33141415,3904950108,(only W2) .NET Back End or Full Stack Developer,Dice,0.3502,3
26509539,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.3757,1
26509539,3901976447,Project Manager,Ram Mechanical Inc.,0.3685,2
26509539,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.3559,3
36331163,3891270052,Construction Worker,,0.4156,1
36331163,3904414402,Project Manager,,0.4029,2
36331163,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.402,3
25656981,3888944503,"Director, Construction",AMH,0.4633,1
25656981,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.4551,2
25656981,3901352323,Construction Superintendent,Trendsetter Homes LLC,0.4381,3
26091595,3900960460,Fiber Optic Technician,Primary Services,0.4707,1
26091595,3900945157,OSP Design Engineer,StratusIQ,0.4274,2
26091595,3901913753,"OSP Construction Manager, McKinney, Tx",,0.4079,3
11393213,3903445596,103283- Solar - Leadman 1,Black & Veatch,0.3627,1
11393213,3901396526,Vice President of Construction,Samuel Knight Energy,0.3588,2
11393213,3903447231,103282- Solar - Technician (PILGRIM KY) 1,Black & Veatch,0.3524,3
14900898,3905215146,Pipefitter Journeyman,CB&I,0.4288,1
14900898,3898164070,Industrial Piping Superintendant,PIC-Precision Industrial,0.422,2
14900898,3901961592,Inspector,"Kinder Morgan, Inc.",0.3668,3
25098739,3891270052,Construction Worker,,0.4942,1
25098739,3884440160,Traveling Superintedent,Midwest Construction Partners,0.4351,2
25098739,3895491464,Construction Worker,,0.4339,3
78114950,3885865945,Project Superintendent - Industrial,Energy Jobline,0.5346,1
78114950,3894983692,Construction Superintendent (Commercial Retail),Fulcrum Construction,0.5184,2
78114950,3906255451,Superintendent II (DSP),EDF Renewables North America,0.5101,3
35971546,3904386652,Project Manager,Martin & Cobey,0.4973,1
35971546,3904426026,Superintendent,Exyte,0.4923,2
35971546,3902741470,Superintendent,Exyte,0.4923,3
22019500,3887574398,Project Manager-,TEKsystems,0.6058,1
22019500,3901947368,Fiber Design Technician,Brooksource,0.5857,2
22019500,3899933502,Head of Fiber Engineering and Construction,Brightspeed,0.5712,3
12839152,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.71,1
12839152,3902341510,Construction Inspector,CSR Engineering,0.6721,2
12839152,3884830797,Field Superintendent,Advanced Contractors Inc,0.6654,3
16353584,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.6016,1
16353584,3884440160,Traveling Superintedent,Midwest Construction Partners,0.5969,2
16353584,3904414402,Project Manager,,0.596,3
29878348,3891283284,Shipping Clerk,Karen Kane,0.3705,1
29878348,3905243122,Shipping Clerk,"Carolinas Staffing Solutions, Inc.",0.3317,2
29878348,3887480733,Shipping and Receiving Manager,"Arshi Systems, Inc.",0.3301,3
28815362,3891088765,Civil Professional Engineer (PE),W3Global,0.5167,1
28815362,3887926666,"Senior Civil Execution Engineer (Hybrid - Lousville, CO)",Energy Jobline,0.4768,2
28815362,3902336675,Resident Engineer [4652],,0.4754,3
15564893,3901984410,Laboratory Assistant- Day/Graveyard Shift,ALS,0.2817,1
15564893,3904923594,English Teacher,Henry Blue,0.2767,2
15564893,3895275822,"Exciting Career Opportunity in China! Free Flight, Training, and Professional Development Provided. ",EF English First ,0.2696,3
12491898,3906238166,Especialista en Comida Para Llevar,Cracker Barrel,0.7629,1
12491898,3888027903,Mesero,Cracker Barrel,0.7495,2
12491898,3894677343,Responsable Trazado - Obra Vial,SACYR,0.7262,3
29574501,3902877481,Accounting Administrator,"WEBCO HR, Inc",0.5388,1
29574501,3891070568,QuickBooks Bookkeeper,J. Lynn Services,0.4638,2
29574501,3902336915,Title: Bookkeeper,"Accounting Breeze, LLC",0.4511,3
32799518,3906229529,Merchandising Service Associate - Plant Service Lead,"Lowe's Companies, Inc.",0.3776,1
32799518,3888000756,Merchandising Service Associate - Plant Service Lead,"Lowe's Companies, Inc.",0.3776,2
32799518,3905668353,Warehouse Person (Loader) - FT/Seasonal (2pm Shift),PepsiCo,0.371,3
28942221,3901371977,Patrol Lieutenant,Princeton University,0.3486,1
28942221,3901374286,Patrol Sergeant,Princeton University,0.3318,2
28942221,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.3218,3
10176013,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.6072,1
10176013,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.6056,2
10176013,3902760329,Civil Construction Project Manager,Michael Page,0.6009,3
16378091,3888973758,Cashier Food Service,Yale New Haven Health,0.4012,1
16378091,3905695651,PT Sales Associate Cashier,Hannaford Supermarkets,0.3297,2
16378091,3889714939,PT Sales Associate Cashier,Hannaford Supermarkets,0.3295,3
16203589,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.5145,1
16203589,3902834659,Construction Project Manager,Diamond Peak Recruiting,0.5113,2
16203589,3901976447,Project Manager,Ram Mechanical Inc.,0.4969,3
63145386,3884806723,Project Cost Controller,EPITEC,0.4409,1
63145386,3895234124,Construction Accounting cost Analyst,All County Paving,0.4404,2
63145386,3886886223,Project Cost Controller,Planet Forward,0.4394,3
13907230,3888944503,"Director, Construction",AMH,0.2866,1
13907230,3904940861,Site Superintendent,,0.2842,2
13907230,3884440160,Traveling Superintedent,Midwest Construction Partners,0.2759,3
21586858,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.5972,1
21586858,3904414402,Project Manager,,0.5771,2
21586858,3901352323,Construction Superintendent,Trendsetter Homes LLC,0.5748,3
61065616,3895208562,Engineering Technician - Construction Materials Testing,"NOVA Engineering and Environmental, LLC",0.5554,1
61065616,3903847072,ICC Certified Soils Technician (CMT),"NOVA Engineering and Environmental, LLC",0.5306,2
61065616,3905830673,ICC Certified Soils Technician (CMT),"NOVA Engineering and Environmental, LLC",0.5283,3
19471144,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.5407,1
19471144,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.5323,2
19471144,3888944503,"Director, Construction",AMH,0.527,3
17342969,3902829911,Lean Manager,Sun Nuclear,0.4156,1
17342969,3889495490,Lean Manager - The Toro Company,The Toro Company,0.4085,2
17342969,3905303901,LEAN MANUFACTURING ENGINEER,Parker Hannifin,0.4035,3
10041713,3904988362,"Principal, Development Engineer - Hybrid in Western PA",Constellation,0.5359,1
10041713,3899521996,Building Energy Specialist,Taitem Engineering,0.5034,2
10041713,3905854130,Energy Manager,"PES Group, Inc.",0.4961,3
24770846,3901398099,Safety Manager,Confidential,0.5635,1
24770846,3904703795,Safety Coordinator,"Dragados USA, Inc.",0.542,2
24770846,3904703794,Safety Coordinator,"Dragados USA, Inc.",0.5194,3
24740005,3903840856,Assistant Project Manager - Construction,The NRP Group LLC,0.4858,1
24740005,3903840855,Assistant Project Manager - Construction,The NRP Group LLC,0.4858,2
24740005,3884434034,Assistant Project Manager,Wesbuilt Construction Managers,0.4727,3
14585273,3903886338,Property Supervisor,TNDC,0.4406,1
14585273,3902830774,Assistant Project Manager,Capstone Advisors,0.4336,2
14585273,3906076136,Commercial Property Manager,The Finders Staffing Solutions,0.4322,3
28756444,3887578303,1014 - Operator Equipment - Medium,Black & Veatch,0.3452,1
28756444,3904065106,Laborer-Oak Hill-103301,Black & Veatch,0.3368,2
28756444,3902740184,1015 - Operator Equipment - Heavy,Black & Veatch,0.3352,3
10281555,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.5257,1
10281555,3902360120,Construction Manager,"iQuasar, LLC",0.5234,2
10281555,3902365323,Construction Administrator,Kingscott Associates,0.5129,3
48549972,3904998595,Risk and Safety Manager,Camelback Resort,0.5973,1
48549972,3890893615,Safety Manager,V&V Supremo Foods Inc,0.58,2
48549972,3905249782,Safety Manager - Construction,Anser Advisory,0.5764,3
17252448,3903449145,Senior Construction Manager - Large Capital Projects,Salas O'Brien,0.4464,1
17252448,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.4456,2
17252448,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.4362,3
15721849,3904414402,Project Manager,,0.5887,1
15721849,3885102835,Construction Project Manager,,0.5878,2
15721849,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.5844,3
56525735,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.6278,1
56525735,3902760329,Civil Construction Project Manager,Michael Page,0.6115,2
56525735,3903449145,Senior Construction Manager - Large Capital Projects,Salas O'Brien,0.5986,3
51638201,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.5253,1
51638201,3901352323,Construction Superintendent,Trendsetter Homes LLC,0.5058,2
51638201,3902365323,Construction Administrator,Kingscott Associates,0.5055,3
94503308,3884830797,Field Superintendent,Advanced Contractors Inc,0.5426,1
94503308,3884440160,Traveling Superintedent,Midwest Construction Partners,0.5402,2
94503308,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.5322,3
27835351,3904098164,Industrial Maintenance Technician,Brightpath Associates LLC,0.4641,1
27835351,3904700732,Building Maintenance Technician,Cushman & Wakefield,0.4561,2
27835351,3895529440,Assistant Chief Engineer,JLL,0.4556,3
38946032,3903829273,Senior Accountant,"DTM Executive Search, Inc.",0.5987,1
38946032,3900970381,Accounting Manager,TalSourcer LLC,0.588,2
38946032,3886894439,Senior Staff Accountant,Tandym Group,0.5823,3
39674782,3906243804,Director of Housing and Community Services,ICMA - International City/County Management Association,0.3438,1
39674782,3905856582,"Director for Housing and Community Services - City of McKinney, TX",Affion Public,0.3397,2
39674782,3891095195,Senior Planner,The City of Castle Pines,0.3365,3
29193505,3904940861,Site Superintendent,,0.4595,1
29193505,3844216662,Construction Project Manager,Stewart's Shops Corp,0.4447,2
29193505,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.4419,3
12890045,3885863947,Project Executive - DC/Metro,Energy Jobline,0.4002,1
12890045,3889112339,Construction Project Manager - Solar Field Opportunities,Burns & McDonnell,0.3992,2
12890045,3889113282,Construction Project Manager - Solar Field Opportunities,Burns & McDonnell,0.3992,3
29894080,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.5271,1
29894080,3904099853,Project Manager,Michael Page,0.5006,2
29894080,3902834659,Construction Project Manager,Diamond Peak Recruiting,0.4946,3
32025286,3904965736,Construction Administrator,"T.G. Miller, P.C. Engineers and Surveyors",0.5391,1
32025286,3899516746,Resident Engineer,Ledgent Technology,0.5189,2
32025286,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.5064,3
21567392,3889112428,Construction Project Manager - Solar Field Opportunities,Burns & McDonnell,0.5662,1
21567392,3889113282,Construction Project Manager - Solar Field Opportunities,Burns & McDonnell,0.5662,2
21567392,3889112339,Construction Project Manager - Solar Field Opportunities,Burns & McDonnell,0.5662,3
32265203,3899537136,Assistant Store Manager,Perry Ellis International,0.394,1
32265203,3899532611,Assistant Store Manager,Perry Ellis International,0.3938,2
32265203,3905837924,Assistant Manager,Top Stop Convenience Stores - A Division of Wind River Petroleum,0.3804,3
27246366,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.6793,1
27246366,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.6539,2
27246366,3884440160,Traveling Superintedent,Midwest Construction Partners,0.6519,3
27066370,3902364089,Superintendent,Suffolk Construction,0.3213,1
27066370,3902365035,Senior Superintendent,Suffolk Construction,0.3142,2
27066370,3901943989,Project Director,CSM Group,0.308,3
21363048,3902330870,Transportation Support Engineer,,0.3894,1
21363048,3905294829,Mechanical Engineer,OneSparQ,0.3894,2
21363048,3899518945,Construction Manager,Ledgent Technology,0.3879,3
21782152,3901390892,Assistant Property Manager,Shea Properties,0.3136,1
21782152,3887712124,Corporate Leasing Specialist,Roers Companies,0.2931,2
21782152,3903875841,"Leasing Manager, Multifamily",Cushman & Wakefield,0.2918,3
16626724,3904099853,Project Manager,Michael Page,0.5307,1
16626724,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.5276,2
16626724,3902760329,Civil Construction Project Manager,Michael Page,0.5265,3
25224998,3894927252,Marine Construction Crew Member (Entry Level),Pow Pro Construction,0.5758,1
25224998,3891270052,Construction Worker,,0.5341,2
25224998,3884440160,Traveling Superintedent,Midwest Construction Partners,0.522,3
28803888,3906070967,Piping Systems Engineer,Viega LLC,0.4857,1
28803888,3894297548,"Pipe Fitter - Huntsville, AL",GrayWolf,0.4688,2
28803888,3905215146,Pipefitter Journeyman,CB&I,0.4514,3
25187733,3904095478,Senior Procurement Manager,Brightpath Associates LLC,0.5266,1
25187733,3901946409,Director of Procurement,FlexTek,0.4932,2
25187733,3902820771,E-Commerce Purchasing Specialist,Whole Latte Love,0.4931,3
88859947,3901942651,Site Supervisor (Construction management/HVAC/CSL),Cube Hub Inc.,0.4605,1
88859947,3902365323,Construction Administrator,Kingscott Associates,0.4601,2
88859947,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.4598,3
17570634,3904920681,Network Engineer,Bedrock Detroit,0.47,1
17570634,3901388466,Network Engineer,Bedrock Detroit,0.47,2
17570634,3901945098,System Administrator,The Sack Company,0.4449,3
10149490,3905283814,"Project Engineer- Self Perform, Advanced Industries (AFG)",JE Dunn Construction,0.5016,1
10149490,3904999368,Construction Manager,Flatiron Construction,0.5015,2
10149490,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.498,3
19364677,3904414402,Project Manager,,0.6987,1
19364677,3902760329,Civil Construction Project Manager,Michael Page,0.6886,2
19364677,3904099853,Project Manager,Michael Page,0.679,3
22983516,3901976447,Project Manager,Ram Mechanical Inc.,0.2487,1
22983516,3905283814,"Project Engineer- Self Perform, Advanced Industries (AFG)",JE Dunn Construction,0.246,2
22983516,3902365323,Construction Administrator,Kingscott Associates,0.2451,3
31850269,3894565610,Asset Manager - Acquisition,CACI International Inc,0.5011,1
31850269,3902864178,Army SME (Subject Matter Expert),BigBear.ai,0.4762,2
31850269,3903830389,Operations Officer / C5ISR Analyst,CACI International Inc,0.4399,3
27243670,3905829490,Project Executive,Shimizu North America,0.6304,1
27243670,3902364089,Superintendent,Suffolk Construction,0.6275,2
27243670,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.6128,3
44147689,3899516746,Resident Engineer,Ledgent Technology,0.498,1
44147689,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.475,2
44147689,3902365323,Construction Administrator,Kingscott Associates,0.4734,3
12654876,3891076095,Facilities Manager,City of Sun Prairie,0.3619,1
12654876,3890889853,Director of Facility Operations and Maintenance,The University of Southern Mississippi,0.3527,2
12654876,3903443720,Construction Manager 1,Case Western Reserve University,0.3448,3
49685006,3899529807,Executive Office and Administrative Specialist,"University of Minnesota, Department of Orthopedic Surgery",0.4393,1
49685006,3889412942,Department Coordinator III - LEAD Department - College of Education and Human Development,University of Louisville,0.4191,2
49685006,3904381596,"Right of Way Administrative Assistant - Ft. Lauderdale, FL.",Bowman Consulting,0.4002,3
12212468,3902362557,Senior Structural/Bridge Engineer,"RIBWAY ENGINEERING GROUP, INC.",0.45,1
12212468,3887845151,Structural Project Engineer,"Johnson, Mirmiran & Thompson",0.4274,2
12212468,3903451568,Construction Project Manager- Heavy Civil ,IT Resource Hunter,0.4224,3
29483501,3903443720,Construction Manager 1,Case Western Reserve University,0.4491,1
29483501,3903890030,Senior Project Manager - Level II (Construction Management),NYC Health + Hospitals,0.438,2
29483501,3884438295,"Director, Design & Construction ",20/20 Foresight Executive Talent Solutions,0.4083,3
69764348,3904952708,PSAB ESS: Power Generation Lead (Secret Clearance),"KBR, Inc.",0.3807,1
69764348,3905869502,Generator Service Technician - Sign on Bonus!!,Buckeye Power Sales,0.354,2
69764348,3905872158,Generator Service Technician - Sign on Bonus!!,Buckeye Power Sales,0.3536,3
18882984,3889200713,CRE Loan Administrator,TriState Capital Bank,0.729,1
18882984,3906201091,Commercial Loan Administrator,Phyton Talent Advisors,0.6895,2
18882984,3904584409,Customer Service Representative,AgCountry Farm Credit Services,0.6655,3
45475027,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.548,1
45475027,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.5026,2
45475027,3901638904,Project Engineer III,Explorer Pipeline,0.4944,3
34544955,3903847072,ICC Certified Soils Technician (CMT),"NOVA Engineering and Environmental, LLC",0.5972,1
34544955,3905250487,ICC Certified Soils Technician (CMT),"NOVA Engineering and Environmental, LLC",0.5963,2
34544955,3905830673,ICC Certified Soils Technician (CMT),"NOVA Engineering and Environmental, LLC",0.5963,3
93436805,3901345901,Executive Assistant to Chief Executive Officer,Howard Hanna Real Estate Services,0.3864,1
93436805,3904093852,Executive Assistant,Robert Half,0.3486,2
93436805,3894547388,"Executive Assistant - Menlo Park, CA",Northbound Executive Search,0.3371,3
39908485,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.6177,1
39908485,3902760329,Civil Construction Project Manager,Michael Page,0.6164,2
39908485,3902365323,Construction Administrator,Kingscott Associates,0.6121,3
39566718,3902364089,Superintendent,Suffolk Construction,0.5552,1
39566718,3902365035,Senior Superintendent,Suffolk Construction,0.5504,2
39566718,3906255451,Superintendent II (DSP),EDF Renewables North America,0.5476,3
12666174,3906095169,Project Scheduler,Ames Construction,0.4427,1
12666174,3905844211,Project Manager,Smith-Midland Corporation,0.4376,2
12666174,3905829490,Project Executive,Shimizu North America,0.4371,3
20565849,3903828217,QC Capenter Helper 2,Black & Veatch,0.4109,1
20565849,3903448199,Sparkleberry Carpenter Helper 3,Black & Veatch,0.4109,2
20565849,3904510295,3665 - Carpenter - Helper 3,Black & Veatch,0.3797,3
12693146,3885865945,Project Superintendent - Industrial,Energy Jobline,0.543,1
12693146,3902808146,Construction Superintendent,Open Systems Inc.,0.5387,2
12693146,3906087828,Project Manager,Claris Design•Build,0.5263,3
14849103,3900957792,"Director, Real Estate",SiteOne Landscape Supply,0.5629,1
14849103,3904394445,Real Estate Leader,GHD,0.556,2
14849103,3905331043,Real Estate Manager,Constellation,0.5262,3
10100240,3894205160,Carpenter,Thompson Thrift,0.3823,1
10100240,3894200870,Carpenter - Traveling,Thompson Thrift,0.3799,2
10100240,3905287941,Foreperson,,0.3715,3
22894544,3903873806,Badger Built Fellow,University of Wisconsin-Madison,0.2863,1
22894544,3902863996,Banning Lewis Academy - Counseling Paraprofessional - SY 24-25,ACCEL Schools,0.2798,2
22894544,3904929839,"Manager, Student Life",IMG Academy,0.2773,3
19928941,3900070273,Laborer II.Small Cap Construction & Mods . Indirect - Permian Basin,Oil and Gas Job Search Ltd,0.3479,1
19928941,3891299431,Used Car Sales Manager,,0.2763,2
19928941,3906248908,Laborer,Swinerton,0.2709,3
39027764,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.5861,1
39027764,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.5578,2
39027764,3902365323,Construction Administrator,Kingscott Associates,0.5525,3
23818675,3844216662,Construction Project Manager,Stewart's Shops Corp,0.4359,1
23818675,3903817780,Resident Engineer,"TERRA Engineering, Ltd.",0.4314,2
23818675,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.4193,3
24953126,3902341510,Construction Inspector,CSR Engineering,0.5235,1
24953126,3901954512,Concrete Project Executive,Diamond Peak Recruiting,0.5192,2
24953126,3888023799,Construction Inspector,Actalent,0.5055,3
22718826,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.519,1
22718826,3889112339,Construction Project Manager - Solar Field Opportunities,Burns & McDonnell,0.5131,2
22718826,3889112428,Construction Project Manager - Solar Field Opportunities,Burns & McDonnell,0.5131,3
24361598,3901352291,Project Manager PMP,"Industrial Communications & Electronics, Inc.",0.5512,1
24361598,3901371621,Construction Project Engineer,BOWA Construction,0.5464,2
24361598,3905829490,Project Executive,Shimizu North America,0.5385,3
20681037,3886894569,Customer Service Representative,Tandym Group,0.3122,1
20681037,3905333478,Customer Service Representative,Owens & Minor,0.287,2
20681037,3905853428,Customer Service Representative,Labatt Food Service,0.2845,3
16924279,3904716778,Fiber Splicer,Hotwire Communications Ltd,0.4059,1
16924279,3894286400,Fiber Project Manager,CRG,0.4008,2
16924279,3901965331,Fiber Technician,"McCarthy Building Companies, Inc.",0.3863,3
30311725,3905829490,Project Executive,Shimizu North America,0.6093,1
30311725,3889112428,Construction Project Manager - Solar Field Opportunities,Burns & McDonnell,0.5802,2
30311725,3889113282,Construction Project Manager - Solar Field Opportunities,Burns & McDonnell,0.5802,3
29061628,3902341510,Construction Inspector,CSR Engineering,0.4188,1
29061628,3888010119,Inspector,STV,0.397,2
29061628,3906094634,Transportation Construction Inspector Supervisor,"Johnson, Mirmiran & Thompson",0.366,3
33023370,3886845613,Construction Superintendent [5527],Stealth,0.3407,1
33023370,3904703923,3739 - Welder - Pipe,Black & Veatch,0.3185,2
33023370,3904713024,Gas Foreman,MasTec Power Delivery,0.3078,3
32773331,3901371621,Construction Project Engineer,BOWA Construction,0.5249,1
32773331,3903468955,"Capital Project Engineer I, II, III, Sr",The Mosaic Company,0.5208,2
32773331,3885104607,Construction Project Engineer,BOWA Construction,0.5187,3
10820510,3884830797,Field Superintendent,Advanced Contractors Inc,0.3522,1
10820510,3890883827,Mechanical/Quality Control Manager - Federal/Military Construction,"HASEN GLOBAL, LLC",0.3505,2
10820510,3901961592,Inspector,"Kinder Morgan, Inc.",0.3472,3
28949406,3905351129,Leasing /Sales Consultant - Residences at NoMi (Lease-Up),Greystar,0.5127,1
28949406,3891252428,Leasing Consultant,Greystar,0.5127,2
28949406,3906078425,Temporary Leasing Position - Ambrose,Greystar,0.5022,3
12826414,3898175257,Executive Director of Project Execution - (Pipeline Construction),LONGHORN STAFFING SOLUTIONS,0.5033,1
12826414,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.4923,2
12826414,3906227457,Project Manager - Engineering Capital Projects,Albemarle Corporation,0.4856,3
63083944,3895812008,Project Manager,River City Construction LLC,0.5149,1
63083944,3905829490,Project Executive,Shimizu North America,0.4965,2
63083944,3885815109,Project Manager,"TRC Companies, Inc.",0.482,3
22546476,3905249782,Safety Manager - Construction,Anser Advisory,0.476,1
22546476,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.4561,2
22546476,3894927252,Marine Construction Crew Member (Entry Level),Pow Pro Construction,0.4535,3
90032884,3901976447,Project Manager,Ram Mechanical Inc.,0.3868,1
90032884,3885863947,Project Executive - DC/Metro,Energy Jobline,0.3847,2
90032884,3902365323,Construction Administrator,Kingscott Associates,0.3842,3
27187994,3891070626,Physical Therapist,,0.3363,1
27187994,3894550031,"Physical Therapist Assistant, PTA - Full Time","Team Builders Recruiting and Consulting, LLC",0.3285,2
27187994,3905237788,Part-Time Physical Therapist,Reddy Care Physical & Occupational Therapy,0.3271,3
30397268,3901977304,Engineering/Marketing Admin,WRK Engineers,0.4019,1
30397268,3901352291,Project Manager PMP,"Industrial Communications & Electronics, Inc.",0.3846,2
30397268,3889768444,Estimator-Project Manager II,MAREK,0.3701,3
78298706,3901954512,Concrete Project Executive,Diamond Peak Recruiting,0.6409,1
78298706,3902755923,Concrete Journeyman,Pepper Construction Group,0.587,2
78298706,3784021865,Project Estimator,Thompson Kane Concrete,0.5862,3
11650031,3884430701,Maintenance Tech for Luxury Property,Associa,0.3206,1
11650031,3901982821,Part time Onsite Maintenance Technician,Associa,0.3037,2
11650031,3888829107,General Maintenance Worker,Action Facilities Management,0.2884,3
12695537,3901942994,Research And Development Chemist,Solstice Consulting Group LLC,0.3453,1
12695537,3886826360,Ph.D. Consultant in Chemistry,Hunting Able 化工猎头,0.3371,2
12695537,3903444611,Analytical Chemist – Isotope Harvesting Program,Facility for Rare Isotope Beams (FRIB),0.3275,3
31392754,3901945229,Seeking a talented candidate for Rooms position at a Miami hotel!,HRC International,0.4341,1
31392754,3901939979,Sunny Miami Sheraton Hotel wants Great Rooms Candidate!,HRC International,0.4317,2
31392754,3891074957,Content Writer,The Miami Foundation,0.3641,3
23143731,3904930334,MSNBC Public Relations Assistant,NBCUniversal,0.4262,1
23143731,3901965524,TV News MMJ,Lakeland PBS,0.4151,2
23143731,3903846023,Executive Producer,"Nexstar Media Group, Inc.",0.4068,3
26130673,3895591667,Customer Advocate,Delta Dental Ins.,0.6506,1
26130673,3895594412,Underwriter Associate,Delta Dental Ins.,0.6452,2
26130673,3889100690,Director Accounts Receivable,Delta Dental Ins.,0.6298,3
25070914,3899519204,Publicity Assistant,FRANK PR NYC,0.5252,1
25070914,3902841984,Communications Coordinator,Lévy Gorvy Dayan,0.5177,2
25070914,3891806151,Publicist,,0.5159,3
37913536,3894208184,Regional Alumni Coordinator,"Goldbelt C6, LLC",0.461,1
37913536,3905696491,Executive Director of Alumni Relations - 302695,Williams College,0.4462,2
37913536,3902350936,"ASSISTANT DIRECTOR, ALUMNI LEADERSHIP COUNCILS, Development & Alumni Relations, Alumni Engagement",Boston University,0.4223,3
14278888,3884937134,Asset Visibility Logistic Analyst (CIPBO),V2X Inc,0.3556,1
14278888,3904944630,Logistics Coordinator,,0.3511,2
14278888,3889715399,Senior Operations Manager,DIGI America,0.3509,3
28831442,3891009996,"Director, Arthur O. Eve Higher Education Opportunity Program (HEOP)",Keuka College,0.4364,1
28831442,3902905885,Dean of Students,Greenfield Community College,0.4337,2
28831442,3901378709,"Exempt, Student Life & Development Coordinator",Whatcom Community College,0.4267,3
98086373,3904404450,Junior Account Executive,Novità Communications,0.4478,1
98086373,3901688155,Summer Intern,Stacy McLaughlin Communications,0.4472,2
98086373,3898169106,"Director, Public Relations",Zelis,0.4231,3
23673025,3898169106,"Director, Public Relations",Zelis,0.4227,1
23673025,3901989980,Public Relations Intern,Brand Experience,0.4038,2
23673025,3904943582,"Manager, Communications & PR",Dr. Phillips Center for the Performing Arts,0.3872,3
10070224,3904943582,"Manager, Communications & PR",Dr. Phillips Center for the Performing Arts,0.5101,1
10070224,3904925206,Public Relations Manager,Kip Hunter Marketing,0.5025,2
10070224,3898169106,"Director, Public Relations",Zelis,0.4945,3
28290448,3898156779,Communications Associate,Arkansas REALTORS®,0.5234,1
28290448,3904943582,"Manager, Communications & PR",Dr. Phillips Center for the Performing Arts,0.5198,2
28290448,3898169106,"Director, Public Relations",Zelis,0.5102,3
24559558,3903846023,Executive Producer,"Nexstar Media Group, Inc.",0.467,1
24559558,3903462027,News Editor,KCCI-TV,0.4641,2
24559558,3902756284,Reporter / MMJ,"Nexstar Media Group, Inc.",0.462,3
28862054,3904926143,Assistant Women's Basketball Coach,University of Southern Indiana,0.2636,1
28862054,3905826015,Center Operations Specialist,USO,0.2418,2
